logiProb,poisProb,Obs,model
0.654785494347224,0.644764267450453,0,"M4"
0.73835604044807,0.701288696240554,0,"M4"
0.804582759279989,0.759482761515644,1,"M4"
0.654895539893258,0.644903279839904,1,"M4"
0.766004238910768,0.732539820137979,1,"M4"
0.824703650392923,0.76860230371639,1,"M4"
0.585627917731193,0.584574661082271,0,"M4"
0.41434508872095,0.434768293553717,0,"M4"
0.467845847687706,0.506300893042747,0,"M4"
0.360338709116641,0.402210161360756,0,"M4"
0.600097603792971,0.618119895433617,0,"M4"
0.646253658299998,0.60166944364957,1,"M4"
0.853689152669393,0.790512698352568,1,"M4"
0.637544897001493,0.556703874338811,1,"M4"
0.748280953383524,0.670727318873211,1,"M4"
0.790459807756079,0.733047095046372,1,"M4"
0.823657279818901,0.767070131828127,1,"M4"
0.460991527090879,0.535945462348234,0,"M4"
0.311842832986385,0.363261422966358,0,"M4"
0.541568046427744,0.545419179345171,1,"M4"
0.583959160568313,0.581082636061671,1,"M4"
0.412730255244913,0.433015683385663,1,"M4"
0.362159953645187,0.404826422441696,1,"M4"
0.467955503107338,0.508458098077311,1,"M4"
0.460431427162825,0.534979854536511,0,"M4"
0.311206224039277,0.362442617904528,1,"M4"
0.68861928975226,0.638168280653826,0,"M4"
0.599032613564987,0.616928206921212,0,"M4"
0.58478471532079,0.58250728961691,0,"M4"
0.413465955575273,0.434504999833186,1,"M4"
0.362173933317764,0.404492666080673,1,"M4"
0.467550700457963,0.506970551192321,1,"M4"
0.689339761448758,0.638152530291912,1,"M4"
0.600606356367321,0.618797683067197,1,"M4"
0.853673590200215,0.78899974611132,1,"M4"
0.757295579088062,0.639621342339926,1,"M4"
0.823110701998545,0.766732681563763,0,"M4"
0.646117249139209,0.601047186160011,0,"M4"
0.636616936078415,0.555409804372541,1,"M4"
0.790603984483277,0.730676403974972,1,"M4"
0.748638061529342,0.670651510885261,1,"M4"
0.540911504906717,0.544537072953652,1,"M4"
0.756521465680566,0.638201667834451,1,"M4"
0.853347226058088,0.787882417185989,1,"M4"
0.823527293420939,0.767354123135887,1,"M4"
0.636225091636624,0.553614450136827,0,"M4"
0.749477328656452,0.671355859391693,1,"M4"
0.541382624687106,0.545391667416337,1,"M4"
0.645198021724642,0.600086499031377,1,"M4"
0.789766051094338,0.728025079863376,1,"M4"
0.462437079202313,0.412526406157004,0,"M4"
0.462183088694276,0.412509836187845,0,"M4"
0.729428906752675,0.739376849330901,1,"M4"
0.728653381936737,0.740446476669784,1,"M4"
0.520983816693009,0.498229150917815,1,"M4"
0.688535030369277,0.663378864017434,0,"M4"
0.732829306867581,0.730794076464552,1,"M4"
0.521505029706269,0.498039790974916,1,"M4"
0.450977306607094,0.425217433923107,0,"M4"
0.520974323244986,0.498155393300685,1,"M4"
0.448050358030083,0.423624652305564,1,"M4"
0.688254168523535,0.663689704833125,1,"M4"
0.733992830967224,0.732230261977724,1,"M4"
0.687641094179196,0.663915538373738,1,"M4"
0.73309355203012,0.730940706480933,1,"M4"
0.551789227014793,0.542857417005319,0,"M4"
0.641481342202895,0.624294704509879,1,"M4"
0.463889508619507,0.505420926491596,0,"M4"
0.650029835412623,0.624176722841792,0,"M4"
0.566909982991257,0.551251879935494,0,"M4"
0.680764633455522,0.613429559765087,1,"M4"
0.735698400046632,0.659093908626868,0,"M4"
0.55007787455899,0.541824005567498,0,"M4"
0.64067983066437,0.620619391271074,0,"M4"
0.461557396716013,0.506691384983936,1,"M4"
0.513847233394265,0.56141990895998,0,"M4"
0.549140072382154,0.543516976960601,1,"M4"
0.640843978174085,0.620398920064257,1,"M4"
0.51256340481446,0.559672458352247,1,"M4"
0.462718520018729,0.508313548358214,0,"M4"
0.679677909450302,0.619128922073315,1,"M4"
0.651889060769891,0.624094435736672,1,"M4"
0.565005478526919,0.554857949711556,1,"M4"
0.679970683245164,0.62105032430401,1,"M4"
0.732478609109743,0.657318784593599,1,"M4"
0.651965024135432,0.625394414937408,1,"M4"
0.56453139096121,0.55399156902256,0,"M4"
0.72990980469597,0.656758919729044,1,"M4"
0.583995475214818,0.617819560654087,0,"M4"
0.679082783053465,0.660023588019846,1,"M4"
0.613990384256582,0.548724365422016,1,"M4"
0.300451787422785,0.425296954673045,1,"M4"
0.765987564614204,0.749940875602616,1,"M4"
0.747256088605995,0.719053615513385,1,"M4"
0.844076027863741,0.735449355372107,1,"M4"
0.517606784143307,0.510700921113294,1,"M4"
0.58551642736085,0.617888960151574,1,"M4"
0.416936716092252,0.406370638862587,0,"M4"
0.500556887347909,0.581686001045274,0,"M4"
0.653682538934795,0.567920317088449,0,"M4"
0.446758884448584,0.45070155156818,0,"M4"
0.675707302168322,0.656786172511461,1,"M4"
0.300719165406897,0.425321405302624,1,"M4"
0.41708217761053,0.407200745434301,0,"M4"
0.61315194065421,0.548099609846576,1,"M4"
0.500568142053966,0.580047400518751,0,"M4"
0.393932587114627,0.455848649278273,0,"M4"
0.674265305358204,0.656578156987927,1,"M4"
0.652992078442132,0.565422679772792,0,"M4"
0.300531241260628,0.426530548626897,1,"M4"
0.394760344157557,0.455628419056392,0,"M4"
0.612096688126706,0.548284351633119,1,"M4"
0.448021226980157,0.451681527514469,1,"M4"
0.765181364813063,0.748036680789457,1,"M4"
0.699672552424206,0.595217598832539,1,"M4"
0.841974763477012,0.733251761646223,1,"M4"
0.743185516535741,0.717352406358905,1,"M4"
0.522219704098996,0.513373939016624,1,"M4"
0.547232488066706,0.603906998601533,1,"M4"
0.586984271724407,0.617965558152594,1,"M4"
0.786614664164277,0.701533133842615,1,"M4"
0.699375018702225,0.59467370280553,1,"M4"
0.742676499061432,0.717149496541355,1,"M4"
0.763998330272536,0.745478551559832,0,"M4"
0.841756450815583,0.732413088333134,0,"M4"
0.7863317295402,0.700548717222906,1,"M4"
0.586317594060713,0.617852699114369,1,"M4"
0.547686119382262,0.606194776052868,1,"M4"
0.522032097035367,0.512563148735593,0,"M4"
0.536023994941537,0.597771585086034,1,"M4"
0.659681544844742,0.584466262703902,1,"M4"
0.659338316243237,0.584276087128365,0,"M4"
0.658495268505295,0.585822006377764,1,"M4"
0.53672393832711,0.59453162592642,1,"M4"
0.536074499938044,0.593748319439803,1,"M4"
0.713342529887055,0.63254555190525,0,"M4"
0.496289693709642,0.490890783281149,1,"M4"
0.477151040921604,0.540241269505145,1,"M4"
0.709237877146346,0.679457326885628,0,"M4"
0.710914802170326,0.631614817808274,1,"M4"
0.706887035700168,0.676879846621636,1,"M4"
0.711732696327634,0.631969913691527,0,"M4"
0.494890425289011,0.496815416559066,1,"M4"
0.478817050761936,0.54127495012077,0,"M4"
0.494678113209973,0.496987821099282,1,"M4"
0.477546183684566,0.540762801782415,1,"M4"
0.479330061141315,0.489714597017798,0,"M4"
0.609376913474295,0.624053216654353,1,"M4"
0.598959309978754,0.549650450594043,1,"M4"
0.643887544781958,0.653331232910189,0,"M4"
0.719846472730758,0.676760602696124,1,"M4"
0.609253638551635,0.622901577393929,1,"M4"
0.559865889071369,0.529490285044703,1,"M4"
0.478893489981131,0.490516552172382,1,"M4"
0.72269415409932,0.627917657731602,1,"M4"
0.597484873280631,0.550186876200449,1,"M4"
0.642473737466169,0.65159224660695,1,"M4"
0.719342112137035,0.676324285467659,1,"M4"
0.593890955298832,0.548561100556405,1,"M4"
0.478926131675042,0.547144727225174,0,"M4"
0.641777023092295,0.650614083436347,1,"M4"
0.71804875313744,0.673502462240768,1,"M4"
0.613427700562165,0.624884495465408,1,"M4"
0.475822560640621,0.546250897096972,1,"M4"
0.560240541699483,0.534093774484248,1,"M4"
0.613881998865905,0.626717977279239,1,"M4"
0.481605002369354,0.494560296076281,1,"M4"
0.723299243535839,0.627448238143769,1,"M4"
0.721157266529115,0.736931444891972,1,"M4"
0.559296888179648,0.53303481753882,1,"M4"
0.721624979325295,0.62496968268044,1,"M4"
0.478842515630724,0.494216789698541,1,"M4"
0.612015810483381,0.59629015071675,1,"M4"
0.470584507539778,0.426185544885894,1,"M4"
0.559649551814958,0.512462216932083,0,"M4"
0.377423107666656,0.388157051733572,0,"M4"
0.719498607626302,0.735762213652772,1,"M4"
0.663107287243831,0.661623382187152,0,"M4"
0.631422318199615,0.621900222606396,1,"M4"
0.793111263966066,0.764738754927293,1,"M4"
0.49247303893986,0.507895185799859,1,"M4"
0.600293306948213,0.578365908315101,1,"M4"
0.562489016162039,0.595523951328141,0,"M4"
0.471927527779062,0.428726029183315,1,"M4"
0.626903589455858,0.629161559044401,1,"M4"
0.592131947356623,0.556740174714055,1,"M4"
0.56017977355371,0.514824990027232,0,"M4"
0.707635127431527,0.664754793918536,0,"M4"
0.379741408091139,0.389147296590554,0,"M4"
0.614410198167338,0.599773672772892,1,"M4"
0.470447629635854,0.428437118447526,1,"M4"
0.59152244071581,0.550163927379769,0,"M4"
0.564025039193389,0.596225000823607,0,"M4"
0.593996700060096,0.558915298528012,0,"M4"
0.376740011913271,0.387431243557535,1,"M4"
0.706403738999622,0.665556346794027,1,"M4"
0.589274151071555,0.547774814847101,1,"M4"
0.555690453449932,0.512411025601293,1,"M4"
0.61453635698524,0.600619741869127,0,"M4"
0.644960866660901,0.591102048278948,1,"M4"
0.719988020252161,0.732573516102597,1,"M4"
0.79324293402464,0.764798853733373,1,"M4"
0.630460515289225,0.619552876719767,1,"M4"
0.627681623359708,0.63092002483973,1,"M4"
0.489262724571192,0.506386280177335,1,"M4"
0.600830522410879,0.57639672457955,0,"M4"
0.663124182933901,0.661326625377856,1,"M4"
0.642743239713861,0.5882357447074,1,"M4"
0.625623590314165,0.632465127225608,1,"M4"
0.793702414551008,0.764652426321436,0,"M4"
0.718202084112887,0.73089557253457,1,"M4"
0.601977673015902,0.575676870770886,0,"M4"
0.662478895103861,0.659833790411263,1,"M4"
0.487699904886755,0.507696254397478,1,"M4"
0.630593317452267,0.620008133431554,1,"M4"
0.531487588408959,0.574853426668481,0,"M4"
0.531992476485134,0.57493071962204,0,"M4"
0.532600759815987,0.575844531778519,1,"M4"
0.71410265747072,0.616549894862208,1,"M4"
0.712214930571993,0.617575234051796,1,"M4"
0.609133572554427,0.629753770748299,1,"M4"
0.50933061028089,0.522728364051732,0,"M4"
0.630903498327094,0.55419556237346,1,"M4"
0.725762627149823,0.671342267377869,1,"M4"
0.610164372974636,0.631799463138174,1,"M4"
0.506934327154613,0.522619891265023,1,"M4"
0.609431205663978,0.632560773570291,1,"M4"
0.506933243015247,0.520541146245754,0,"M4"
0.631143453004451,0.551745532104154,1,"M4"
0.72723607230178,0.673054034323765,0,"M4"
0.630037923488898,0.550263766384152,0,"M4"
0.72719678107424,0.672592146824114,1,"M4"
0.722684516954631,0.636651555943801,1,"M4"
0.733158222579324,0.703128396512816,0,"M4"
0.508101365285331,0.473115662005762,1,"M4"
0.515984503908062,0.549932277431582,1,"M4"
0.664115068607544,0.567331403714283,1,"M4"
0.719409425080958,0.637143717244927,1,"M4"
0.732748344453381,0.703963784067796,1,"M4"
0.583691762282285,0.627952668831064,1,"M4"
0.46007158085445,0.468435486215256,0,"M4"
0.519598835918558,0.547663275596664,1,"M4"
0.50737603292041,0.469428573872969,0,"M4"
0.583002661803233,0.627008382461016,0,"M4"
0.461178124417602,0.466733440331532,0,"M4"
0.520986551980593,0.548684934746527,0,"M4"
0.505210405085573,0.472074014641809,1,"M4"
0.754549557206255,0.709753548621387,1,"M4"
0.718365247725129,0.637808676285766,1,"M4"
0.732784898514123,0.703666372440383,1,"M4"
0.663830980808598,0.56639822333916,1,"M4"
0.751920223674843,0.708134133813622,1,"M4"
0.71859393639261,0.638382399542011,0,"M4"
0.732288539216316,0.703120447799011,0,"M4"
0.77317026142475,0.664679894950503,1,"M4"
0.662798341259823,0.564753110274731,1,"M4"
0.872111229572254,0.821201459200607,1,"M4"
0.435106899460693,0.517140075918929,1,"M4"
0.680025753620272,0.666202308687958,1,"M4"
0.287091871706497,0.329004435613516,1,"M4"
0.419657496234266,0.473969936960928,0,"M4"
0.634390507216502,0.589842505455441,1,"M4"
0.774123505230655,0.664096985932671,1,"M4"
0.87281866584347,0.81960999802387,1,"M4"
0.794982513964518,0.705381616745447,1,"M4"
0.698814946273269,0.60409076969033,0,"M4"
0.558420315224223,0.511501740252426,1,"M4"
0.437289316910496,0.517847321310554,0,"M4"
0.630965308219564,0.603235668668836,0,"M4"
0.744089590798433,0.618208125942388,1,"M4"
0.681026101715765,0.66603078409594,1,"M4"
0.419663226858445,0.471042717578357,0,"M4"
0.286069615548461,0.330580780521259,1,"M4"
0.522219122627697,0.549900129992224,0,"M4"
0.631466785224362,0.603092032709067,1,"M4"
0.544622410359699,0.579672887032482,1,"M4"
0.433530349066837,0.51737435961314,1,"M4"
0.493528449614794,0.574627214919731,0,"M4"
0.522304224735122,0.549949256132531,0,"M4"
0.420204104019274,0.47390178422927,1,"M4"
0.681246268835575,0.667775367168861,1,"M4"
0.542417825747834,0.581478868982484,1,"M4"
0.49416346287545,0.577512610464186,1,"M4"
0.287604087953822,0.332938181355588,0,"M4"
0.77732712514414,0.663616600212331,0,"M4"
0.625503826269441,0.586660072781311,1,"M4"
0.794524829983931,0.704293026185555,1,"M4"
0.712767016101137,0.629337559032166,1,"M4"
0.557320112579351,0.510298004258388,1,"M4"
0.742154975902444,0.617629294908055,1,"M4"
0.872386561281654,0.816753502371625,1,"M4"
0.699548872780997,0.603153371235408,1,"M4"
0.77490647773029,0.663008047737739,1,"M4"
0.622163860635778,0.587486479916339,1,"M4"
0.79438205579366,0.702336989007808,0,"M4"
0.741576731478147,0.619821436688161,1,"M4"
0.872257832538405,0.815428694564476,0,"M4"
0.711145549794748,0.628742936588153,1,"M4"
0.699316486867587,0.602149643643665,0,"M4"
0.560484429946236,0.508905924485435,0,"M4"
0.708409336439405,0.574419900136377,1,"M4"
0.70654769244987,0.574969059726668,1,"M4"
0.539964076486705,0.588502351103131,1,"M4"
0.539093421087659,0.587957150166182,1,"M4"
0.539607131175214,0.587541420754898,0,"M4"
0.707775982206524,0.57543410075779,0,"M4"
0.706322475958061,0.57624291095475,1,"M4"
0.475644925960586,0.51772513683029,0,"M4"
0.544477285248619,0.542640742896574,1,"M4"
0.747642520325712,0.650383770013794,1,"M4"
0.693607267645284,0.619237125020144,1,"M4"
0.47535433782963,0.519245109139814,1,"M4"
0.546721505486303,0.542650695401066,0,"M4"
0.474468207025151,0.518796898143543,1,"M4"
0.543752082625733,0.542156108180845,1,"M4"
0.747512730387683,0.649812216068374,1,"M4"
0.695388775867455,0.619127666302027,0,"M4"
0.745660589764072,0.649721115571941,1,"M4"
0.696011883401503,0.619436761280845,0,"M4"
0.513931603890685,0.525928910545407,1,"M4"
0.721478512953262,0.634067847620831,0,"M4"
0.492082910422022,0.553816592853385,0,"M4"
0.472049459376937,0.44446497619566,0,"M4"
0.509171271488908,0.525545605280169,1,"M4"
0.615162646677296,0.630459441376928,0,"M4"
0.475049258905111,0.444783397503185,0,"M4"
0.492452091669776,0.554243033283295,0,"M4"
0.512087179714622,0.525004216144259,0,"M4"
0.616380199749942,0.630328442308974,0,"M4"
0.74350791010103,0.707691374292527,1,"M4"
0.614939068557446,0.537599292556313,1,"M4"
0.739867782391366,0.707166172449734,1,"M4"
0.735715587020027,0.612518377784131,1,"M4"
0.613817893301831,0.538832105507972,1,"M4"
0.721296657318471,0.633879185456504,0,"M4"
0.73485697535984,0.61258365828748,1,"M4"
0.745491722369619,0.6790612031978,1,"M4"
0.720254072302284,0.633644236420341,1,"M4"
0.467577531461303,0.478344412632824,0,"M4"
0.315994453844425,0.390375455892466,0,"M4"
0.588448674374225,0.585523787631314,1,"M4"
0.597770419604198,0.649339647047984,1,"M4"
0.613686999253858,0.595392313559329,0,"M4"
0.744434113392616,0.678794421448013,0,"M4"
0.649132193097043,0.58346140196346,1,"M4"
0.847865338377122,0.755452467430272,1,"M4"
0.635978913587155,0.510606536658714,1,"M4"
0.758494736580396,0.717920797845481,1,"M4"
0.838382818922605,0.796546382421192,1,"M4"
0.337148465158797,0.377179022841749,0,"M4"
0.465793181150608,0.47782087035071,1,"M4"
0.62201341818718,0.572310064290203,1,"M4"
0.461128596236579,0.431438590252482,1,"M4"
0.338359322034283,0.338547689159142,0,"M4"
0.599551143162494,0.649278757203066,1,"M4"
0.588750347876842,0.584274813361122,1,"M4"
0.463607896411524,0.478206371577791,1,"M4"
0.316527236795903,0.390492254428092,1,"M4"
0.613657773264405,0.594202874632281,1,"M4"
0.337537240854022,0.376268273458867,0,"M4"
0.598927774966359,0.647762951760027,1,"M4"
0.58700541473139,0.583089621103318,1,"M4"
0.461337006974622,0.431283594939254,0,"M4"
0.337607497838067,0.338808872762418,1,"M4"
0.315990735632089,0.390831444795844,1,"M4"
0.615388740710965,0.593805778379305,0,"M4"
0.83372860275758,0.762862352297873,1,"M4"
0.637999753744726,0.512754283487494,0,"M4"
0.618342412180548,0.573493558397477,1,"M4"
0.848508904119011,0.755417761242484,1,"M4"
0.756842576643595,0.718209329306376,1,"M4"
0.745529073046535,0.678804398548517,1,"M4"
0.836879234739284,0.796418754705915,1,"M4"
0.651897557253114,0.585599819259245,0,"M4"
0.847702112599803,0.755723020439802,1,"M4"
0.833114723293969,0.76268021522521,1,"M4"
0.636865929523873,0.512198400148348,1,"M4"
0.619020597040819,0.574267270824376,0,"M4"
0.755935873211788,0.718027580459982,1,"M4"
0.650173800826173,0.585460300317841,1,"M4"
0.744339220347801,0.679523674981772,1,"M4"
0.836049090458007,0.796521480563466,1,"M4"
0.536282270966955,0.616236657457987,0,"M4"
0.697861192168594,0.55599442888354,1,"M4"
0.697156719991612,0.554494143759598,1,"M4"
0.697002411767422,0.555641978071704,0,"M4"
0.538219078047815,0.619244879080045,0,"M4"
0.537533856419509,0.618114689393411,1,"M4"
0.630065871895784,0.526062756305046,0,"M4"
0.666540729903679,0.581072285734914,1,"M4"
0.610707432730881,0.643890442169458,1,"M4"
0.570107730911436,0.599932826170562,0,"M4"
0.610550468904337,0.643963799426012,1,"M4"
0.570970065624426,0.602207342612724,0,"M4"
0.665287168694117,0.576440394940555,0,"M4"
0.630914838964472,0.527264119723781,0,"M4"
0.665042748106063,0.576000070418699,1,"M4"
0.709131803911235,0.682065370357238,1,"M4"
0.628879063770039,0.525165438186827,1,"M4"
0.520443364276587,0.490708160292777,1,"M4"
0.55410048200616,0.522566198915,0,"M4"
0.579138885524793,0.592269911742578,1,"M4"
0.707667963574148,0.683795755856754,1,"M4"
0.691617425258318,0.646851922209749,1,"M4"
0.668326053723053,0.579706676123613,0,"M4"
0.523704038246998,0.490770300024075,0,"M4"
0.553386682198263,0.523188512521024,1,"M4"
0.599375590368712,0.560637126133261,1,"M4"
0.522283401192745,0.488079883205791,1,"M4"
0.666328399433465,0.578065461061961,1,"M4"
0.554982352352943,0.524797726478135,0,"M4"
0.598320713803361,0.558622211984698,1,"M4"
0.69053900977077,0.646863879180457,1,"M4"
0.647822633621605,0.618157870336121,0,"M4"
0.579860718653368,0.593577143758624,1,"M4"
0.706519611131872,0.684894687094635,1,"M4"
0.691858436575791,0.648020900220165,0,"M4"
0.648282395538119,0.619756267366587,0,"M4"
0.579554375069976,0.593173737447544,1,"M4"
0.70703096724201,0.685530441328367,0,"M4"
0.494880202367017,0.44841185191238,1,"M4"
0.460970217913723,0.400683301740879,1,"M4"
0.394553777321456,0.41175821636343,0,"M4"
0.511902190443235,0.546322857305496,0,"M4"
0.798892889767796,0.739683793028835,1,"M4"
0.736832311189667,0.717987578530966,1,"M4"
0.630519937711826,0.583806054471191,1,"M4"
0.770626511507072,0.754150513539681,1,"M4"
0.796674660942264,0.719779468555356,1,"M4"
0.806570905343678,0.746496152408988,1,"M4"
0.608809402436399,0.597368122168716,1,"M4"
0.49309454059833,0.447609492344249,1,"M4"
0.722904820194596,0.625379556663242,1,"M4"
0.403144319972131,0.418575286894846,1,"M4"
0.364953666498487,0.428024044972845,0,"M4"
0.460710982044287,0.399275545248501,1,"M4"
0.394798442197816,0.410423954341283,1,"M4"
0.405057967899769,0.444119273580105,1,"M4"
0.51237705981527,0.546380100207697,1,"M4"
0.492144561532411,0.444376067468694,1,"M4"
0.609041953510817,0.598712378189021,0,"M4"
0.396594185305981,0.412240714600566,0,"M4"
0.459577886847998,0.397121738396101,1,"M4"
0.365880083580841,0.429201273569097,0,"M4"
0.406412008969919,0.447253768749061,0,"M4"
0.403004203727057,0.418385620800733,0,"M4"
0.511967066610831,0.544593571979614,1,"M4"
0.629340385813371,0.585354756992073,1,"M4"
0.737716471831525,0.721335502744406,1,"M4"
0.805036216904386,0.745893942141812,1,"M4"
0.82960093225744,0.73380228184974,1,"M4"
0.77311499324483,0.75782859589864,1,"M4"
0.723273165079008,0.627135458823917,1,"M4"
0.79583370643148,0.718398425693461,1,"M4"
0.799349826148865,0.742878735440564,1,"M4"
0.829678645654734,0.732259351311992,1,"M4"
0.628287547725583,0.582949571922008,1,"M4"
0.739178051177854,0.722691278982936,0,"M4"
0.805408131869812,0.746650680969249,0,"M4"
0.799010699869105,0.742737562579665,1,"M4"
0.774097341949687,0.759229340308179,0,"M4"
0.721990466723689,0.624025449611351,1,"M4"
0.796700170440092,0.718790290245051,1,"M4"
0.59925289300922,0.6446296940718,1,"M4"
0.598779033029435,0.642221774447098,1,"M4"
0.598377751630092,0.640989189142256,1,"M4"
0.634527516226754,0.540568481414428,0,"M4"
0.633992957646393,0.540639005457742,1,"M4"
0.705749853801328,0.657113575103666,1,"M4"
0.539892994796826,0.515306962208676,0,"M4"
0.577540250551267,0.547620640452715,1,"M4"
0.704669689678518,0.659307212767602,0,"M4"
0.651222264942329,0.638453418303623,0,"M4"
0.539049023146329,0.510350284170651,1,"M4"
0.577093662496919,0.546404239890843,1,"M4"
0.537603194434641,0.509951209359513,1,"M4"
0.576817992320644,0.545303816899651,1,"M4"
0.706098675482197,0.659212746825812,1,"M4"
0.650035549009903,0.639123584070391,1,"M4"
0.704973847617225,0.661492970086536,1,"M4"
0.649465544631094,0.639000938317017,1,"M4"
0.758936011636984,0.65572641017751,1,"M4"
0.407448813485532,0.399638274066802,0,"M4"
0.46903828609977,0.513245264800666,1,"M4"
0.79266642189635,0.762417998271603,1,"M4"
0.758322973109662,0.655487065197402,1,"M4"
0.701521427938271,0.641421445707149,1,"M4"
0.373189927834059,0.42036847261961,0,"M4"
0.411505882269992,0.398555241520313,0,"M4"
0.531136731337994,0.538852724666337,0,"M4"
0.373481366205702,0.422049192981551,0,"M4"
0.468333033887518,0.512929330428475,1,"M4"
0.53030547075726,0.537158899872445,1,"M4"
0.409683238328272,0.398417967869584,1,"M4"
0.809040077933255,0.743521119645849,1,"M4"
